oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,phase
587104200017362,44942387,2458203.9250892946,58203.4238773,14.95474624633789,0.011868827976286411,32768,zg,263.4708777,16.9196426,0.7379999756813049,-0.003000000026077032,20180326423877,587,4,2,20.149999618530273,25.3101863861084,0.029145650565624237,-0.03773340955376625,1.5090521628735587e-05,30.0,1.406999945640564,2,0
587104200017362,44950275,2458204.0039724982,58203.5027546,14.93075942993164,0.011858825571835041,0,zg,263.4708572,16.9196534,0.7900000214576721,-0.04699999839067459,20180326502708,587,4,2,21.260000228881836,26.226213455200195,0.019991572946310043,-0.021622633561491966,6.668641617579851e-06,30.0,1.0820000171661377,1,0
587104200017362,44950366,2458204.004886965,58203.503669,14.931199073791504,0.011859004385769367,0,zg,263.4708714,16.9196563,1.1759999990463257,-0.06499999761581421,20180326503669,587,4,2,21.209999084472656,26.224599838256836,0.020029442384839058,-0.01938648335635662,6.746674444002565e-06,30.0,1.0800000429153442,2,0
587104200017362,45042353,2458204.9248161265,58204.4235301,15.10258960723877,0.011941695585846901,0,zg,263.4709147,16.9196551,0.08500000089406967,0.004000000189989805,20180327423403,587,4,2,20.0,26.21195411682129,0.030584393069148064,-0.06864465773105621,1.626287485123612e-05,30.0,1.3899999856948853,2,0
587104200017362,45044376,2458204.9450491434,58204.4437616,15.045384407043457,0.011911128647625446,0,zg,263.4708462,16.9196585,0.5120000243186951,0.0010000000474974513,20180327443681,587,4,2,20.18000030517578,26.22616958618164,0.029125778004527092,-0.05620240420103073,1.4720643775945064e-05,30.0,1.2690000534057617,2,0
587104200017362,45046973,2458204.9710232764,58204.4697338,15.051664352416992,0.011914333328604698,0,zg,263.4708751,16.9196427,0.777999997138977,0.027000000700354576,20180327469722,587,4,2,21.040000915527344,26.24289321899414,0.019764956086874008,-0.05553639307618141,6.831538030382944e-06,30.0,1.1610000133514404,2,0
587104200017362,45049028,2458204.9915804034,58204.4902894,15.013815879821777,0.011895566247403622,0,zg,263.4708943,16.9196508,0.5929999947547913,-0.0,20180327490243,587,4,2,21.030000686645508,26.25140953063965,0.018845735117793083,-0.05580636486411095,6.334618774417322e-06,30.0,1.1030000448226929,2,0
587104200017362,45050576,2458205.0070560537,58204.5057639,14.97187614440918,0.01187626738101244,0,zg,263.4708728,16.9196367,0.7120000123977661,-0.0020000000949949026,20180327505729,587,4,2,20.690000534057617,26.248384475708008,0.02512461692094803,-0.03877374157309532,1.066698860086035e-05,30.0,1.0720000267028809,2,0
587104200017362,45053230,2458205.0335973185,58204.5323032,14.940069198608398,0.011862650513648987,0,zg,263.4708776,16.9196418,0.7329999804496765,-0.027000000700354576,20180327532268,587,4,2,20.25,26.260604858398438,0.024457430467009544,-0.039729826152324677,1.011441145237768e-05,30.0,1.0399999618530273,2,0
587104200017362,45142879,2458205.930156446,58205.4287963,15.065652847290039,0.011921605095267296,32768,zg,263.4708821,16.9196477,0.4699999988079071,-0.008999999612569809,20180328428762,587,4,2,17.8799991607666,24.534414291381836,0.05217200145125389,-0.05948833376169205,0.00031430748640559614,30.0,1.3380000591278076,2,0
587104200017362,45144082,2458205.9421828403,58205.4408218,15.103174209594727,0.011942021548748016,0,zg,263.4708734,16.9196384,0.6629999876022339,-0.004999999888241291,20180328440683,587,4,2,19.6299991607666,25.899885177612305,0.034795165061950684,-0.0458265095949173,2.0424207832547836e-05,30.0,1.2710000276565552,2,0
587104200017362,45147015,2458205.9715137156,58205.4701505,15.08884334564209,0.011934065259993076,0,zg,263.4708749,16.9196332,0.5070000290870667,-0.007000000216066837,20180328470139,587,4,2,20.440000534057617,26.217601776123047,0.021789904683828354,-0.04108312726020813,8.011045792954974e-06,30.0,1.1510000228881836,2,0
587104200017362,45149031,2458205.991677209,58205.4903125,15.049689292907715,0.01191332284361124,0,zg,263.47086,16.9196558,0.6320000290870667,0.0010000000474974513,20180328490266,587,4,2,20.18000030517578,26.234010696411133,0.03650137782096863,-0.039704419672489166,2.2109363271738403e-05,30.0,1.0959999561309814,2,0
587104200017362,45150842,2458206.009791947,58205.5084259,15.052701950073242,0.011914866976439953,0,zg,263.4708507,16.9196427,0.5659999847412109,-0.017999999225139618,20180328508380,587,4,2,21.190000534057617,26.22533416748047,0.019342510029673576,-0.035303063690662384,6.2463518588629086e-06,30.0,1.062999963760376,2,0
587104200017362,45152789,2458206.0292609814,58205.5278935,15.03058910369873,0.01190372183918953,0,zg,263.4708545,16.9196396,0.5289999842643738,-0.03200000151991844,20180328527824,587,4,2,20.68000030517578,26.233016967773438,0.021585412323474884,-0.03276059031486511,7.789294613758102e-06,30.0,1.0410000085830688,2,0
587104200017362,45249108,2458206.9925261093,58206.491088,15.087106704711914,0.011933114379644394,0,zg,263.470858,16.9196419,0.8019999861717224,0.006000000052154064,20180329491053,587,4,2,20.6200008392334,26.241607666015625,0.020467035472393036,-0.036653220653533936,6.913533070473932e-06,30.0,1.0889999866485596,2,0
587104200017362,45249200,2458206.9934404776,58206.4920023,15.10055160522461,0.011940551921725273,0,zg,263.4708453,16.91964,0.5090000033378601,-0.04699999839067459,20180329492002,587,4,2,20.6200008392334,26.24704360961914,0.02076861448585987,-0.03836643695831299,7.255462605826324e-06,30.0,1.0870000123977661,1,0
587104200017362,45251053,2458207.011971936,58206.5105324,15.087395668029785,0.011933271773159504,0,zg,263.4708684,16.9196376,0.6809999942779541,-0.03799999877810478,20180329510521,587,4,2,20.549999237060547,26.113174438476562,0.02587016671895981,-0.03380470722913742,1.1073956557083875e-05,30.0,1.0570000410079956,2,0
587104200017362,45342785,2458207.9293652372,58207.4278588,14.996986389160156,0.011887636035680771,0,zg,263.4708576,16.9196342,0.6930000185966492,0.009999999776482582,20180330427847,587,4,2,19.989999771118164,26.214628219604492,0.02731102891266346,-0.0401027575135231,1.2174722542113159e-05,30.0,1.3109999895095825,2,0
587104200017362,45344524,2458207.9467508183,58207.4452431,14.959817886352539,0.011871004477143288,0,zg,263.4708229,16.919643,1.0700000524520874,-0.010999999940395355,20180330445197,587,4,2,19.860000610351562,26.23867416381836,0.029173117130994797,-0.037405826151371,1.3835350728186313e-05,30.0,1.2239999771118164,2,0
587104200017362,45346722,2458207.9687315277,58207.4672222,14.954804420471191,0.011868851259350777,0,zg,263.4708625,16.9196376,0.640999972820282,-0.024000000208616257,20180330467222,587,4,2,20.360000610351562,26.24238395690918,0.02439301833510399,-0.039040736854076385,9.836143362917937e-06,30.0,1.1430000066757202,2,0
587104200017362,45348728,2458207.9887908963,58207.4872801,14.955962181091309,0.011869346722960472,0,zg,263.4708597,16.9196432,0.36000001430511475,0.017000000923871994,20180330487234,587,4,2,20.299999237060547,26.249439239501953,0.023511532694101334,-0.03101021982729435,9.192458492179867e-06,30.0,1.090999960899353,2,0
587104200017362,45350410,2458208.005620827,58207.5041088,14.95376205444336,0.011868407018482685,0,zg,263.4708513,16.919645,0.8220000267028809,-0.057999998331069946,20180330504109,587,4,2,20.270000457763672,26.255352020263672,0.02387074939906597,-0.029152143746614456,9.312873771705199e-06,30.0,1.062000036239624,2,0
587104200017362,45352947,2458208.030993076,58207.5294792,15.022830963134766,0.011899917386472225,0,zg,263.4708534,16.9196495,0.7360000014305115,-0.027000000700354576,20180330529479,587,4,2,19.950000762939453,26.265193939208984,0.02924051508307457,-0.026784097775816917,1.4076645129534882e-05,30.0,1.0369999408721924,2,0
587104200017362,47546126,2458229.964240608,58229.4612616,15.074063301086426,0.011926064267754555,0,zg,263.4708579,16.9196377,0.7279999852180481,0.0010000000474974513,20180421461250,587,4,2,20.959999084472656,26.252790451049805,0.022009173408150673,-0.07264233380556107,8.621756933280267e-06,30.0,1.0420000553131104,1,0
587104200017362,47637599,2458230.879028226,58230.3759954,15.043323516845703,0.011910084635019302,32768,zg,263.4708748,16.9196633,1.1069999933242798,0.04100000113248825,20180422375382,587,4,2,19.829999923706055,24.795862197875977,0.09290551394224167,-0.04353221133351326,0.0001500402722740546,30.0,1.253000020980835,2,0
587104200017362,47639997,2458230.903011146,58230.3999769,15.062308311462402,0.011919848620891571,0,zg,263.470847,16.9196528,0.531000018119812,-0.013000000268220901,20180422399896,587,4,2,21.3799991607666,26.138233184814453,0.01866353116929531,-0.05042663589119911,6.274839961406542e-06,30.0,1.156999945640564,2,0
587104200017362,47648195,2458230.984995057,58230.481956,15.075279235839844,0.011926714330911636,0,zg,263.4708438,16.9196557,0.7620000243186951,0.03500000014901161,20180422481887,587,4,2,20.780000686645508,25.800891876220703,0.04181794822216034,-0.03841038793325424,2.9666492991964333e-05,30.0,1.0329999923706055,2,0
587104200017362,47739740,2458231.9004995483,58231.3974074,14.930882453918457,0.011858874931931496,0,zg,263.4708545,16.9196393,0.43700000643730164,-0.007000000216066837,20180423397338,587,4,2,21.3799991607666,26.213457107543945,0.018810665234923363,-0.03413825109601021,6.19571028437349e-06,30.0,1.156000018119812,2,0
587104200017362,47742020,2458231.923301772,58231.4202083,14.944241523742676,0.011864387430250645,0,zg,263.4708491,16.9196534,0.6600000262260437,-0.020999999716877937,20180423420162,587,4,2,21.18000030517578,26.226102828979492,0.021762622520327568,-0.032461363822221756,8.172062734956853e-06,30.0,1.093999981880188,2,0
587104200017362,47745819,2458231.96129007,58231.4581944,15.010340690612793,0.011893907561898232,0,zg,263.4708479,16.91964,0.421999990940094,0.003000000026077032,20180423458183,587,4,2,21.260000228881836,26.22845458984375,0.02097342722117901,-0.0291811041533947,7.531143637606874e-06,30.0,1.0399999618530273,2,0
587104200017362,47747920,2458231.98229828,58231.4792014,15.039454460144043,0.011908135376870632,0,zg,263.4708325,16.9196458,0.9620000123977661,-0.0430000014603138,20180423479190,587,4,2,21.18000030517578,26.231542587280273,0.021110305562615395,-0.02697753719985485,7.69325197325088e-06,30.0,1.0329999923706055,2,0
587104200017362,47843940,2458232.942561446,58232.4394097,14.940875053405762,0.011862984858453274,0,zg,263.4708534,16.9196459,0.7329999804496765,-0.017000000923871994,20180424439086,587,4,2,21.450000762939453,26.138336181640625,0.02026722952723503,-0.025316020473837852,7.18542196409544e-06,30.0,1.0570000410079956,2,0
587104200017362,47845915,2458232.96230797,58232.4591551,14.787393569946289,0.011808670125901699,0,zg,263.4708391,16.919652,0.9739999771118164,0.04899999871850014,20180424458877,587,4,2,21.510000228881836,26.221450805664062,0.02012239396572113,-0.027750475332140923,6.945077075215522e-06,30.0,1.0379999876022339,2,0
587104200017362,47848114,2458232.9842999154,58232.4811458,14.916901588439941,0.011853265576064587,0,zg,263.470846,16.9196565,1.2940000295639038,-0.06400000303983688,20180424481134,587,4,2,21.450000762939453,26.21788215637207,0.02013459801673889,-0.024694794788956642,6.990946531004738e-06,30.0,1.0329999923706055,2,0
587104200017362,47848206,2458232.9852143666,58232.4820602,14.903056144714355,0.011847869493067265,0,zg,263.4708566,16.9196595,1.100000023841858,0.02500000037252903,20180424482049,587,4,2,21.3799991607666,26.221019744873047,0.019822396337985992,-0.022694900631904602,6.71185534883989e-06,30.0,1.0329999923706055,1,0
587104200017362,48033674,2458234.840005443,58234.3367477,14.953365325927734,0.011868237517774105,0,zg,263.470876,16.9196396,0.6000000238418579,-0.03400000184774399,20180426336701,587,4,2,19.459999084472656,25.5766544342041,0.04185635596513748,-0.025035681203007698,3.298484080005437e-05,30.0,1.4259999990463257,2,0
587104200017362,48041836,2458234.9216303853,58234.4183681,15.06713581085205,0.011922386474907398,0,zg,263.4708517,16.9196462,0.5080000162124634,-0.020999999716877937,20180426418322,587,4,2,20.200000762939453,25.984947204589844,0.028178727254271507,-0.016192326322197914,1.3349906112125609e-05,30.0,1.0809999704360962,2,0
587104200017362,48043876,2458234.9420250114,58234.4387616,15.070172309875488,0.011923992075026035,0,zg,263.4708566,16.9196464,0.5879999995231628,-0.019999999552965164,20180426438704,587,4,2,20.43000030517578,26.024009704589844,0.025076504796743393,-0.021989377215504646,1.0659260624379385e-05,30.0,1.0509999990463257,2,0
587104200017362,48138002,2458235.8833378246,58235.3800231,14.938024520874023,0.011861803941428661,0,zg,263.47086,16.9196432,0.45899999141693115,-0.009999999776482582,20180427380012,587,4,2,20.190000534057617,26.218935012817383,0.025739341974258423,-0.02260284312069416,1.1245358109590597e-05,30.0,1.1790000200271606,2,0
587104200017362,48139916,2458235.902482469,58235.3991667,14.93465805053711,0.011860417202115059,0,zg,263.470862,16.9196683,0.8410000205039978,-0.023000000044703484,20180427399132,587,4,2,19.850000381469727,26.231830596923828,0.029811086133122444,-0.021672554314136505,1.5226832147163805e-05,30.0,1.11899995803833,1,0
587104200017362,48140015,2458235.903466324,58235.4001505,14.939269065856934,0.011862318031489849,0,zg,263.4708575,16.919651,0.6700000166893005,-0.03099999949336052,20180427400116,587,4,2,20.149999618530273,26.22934913635254,0.025852655991911888,-0.020759157836437225,1.143684858107008e-05,30.0,1.1160000562667847,2,0
587104200017362,48141929,2458235.922610867,58235.419294,14.96518325805664,0.011873331852257252,0,zg,263.4708489,16.9196542,0.7049999833106995,-0.03999999910593033,20180427419294,587,4,2,20.030000686645508,26.227733612060547,0.027735713869333267,-0.02168760821223259,1.3292977200762834e-05,30.0,1.0750000476837158,2,0
587104200017362,48143862,2458235.941940618,58235.4386227,14.994144439697266,0.011886321939527988,0,zg,263.4708226,16.9196594,0.5600000023841858,-0.013000000268220901,20180427438472,587,4,2,19.8799991607666,26.248926162719727,0.02971711754798889,-0.017722712829709053,1.5159805116127245e-05,30.0,1.0479999780654907,2,0
587104200017362,48145903,2458235.9623584216,58235.4590394,15.028413772583008,0.011902648955583572,0,zg,263.4708314,16.9196793,0.7329999804496765,-0.006000000052154064,20180427458681,587,4,2,19.860000610351562,26.245431900024414,0.03108801506459713,-0.019529156386852264,1.6445943401777185e-05,30.0,1.034000039100647,1,0
587104200017362,48148024,2458235.983563266,58235.4802431,15.044458389282227,0.011910660192370415,0,zg,263.470828,16.9196702,0.949999988079071,-0.054999999701976776,20180427480243,587,4,2,20.3799991607666,26.23004150390625,0.024607306346297264,-0.014757784083485603,1.0437887794978451e-05,30.0,1.034999966621399,2,0
587104200017362,48237657,2458236.879942296,58236.3765741,15.01744270324707,0.011897307820618153,0,zg,263.4708455,16.9196625,0.5490000247955322,-0.027000000700354576,20180428376493,587,4,2,19.690000534057617,26.17450714111328,0.03378723934292793,-0.01263826247304678,1.967918979062233e-05,30.0,1.180999994277954,2,0
587104200017362,48239987,2458236.903242147,58236.3998727,14.983075141906738,0.011881271377205849,0,zg,263.4708521,16.9196564,0.8820000290870667,-0.04399999976158142,20180428399815,587,4,2,19.770000457763672,26.181379318237305,0.03277697414159775,-0.005411159712821245,1.835795228544157e-05,30.0,1.1100000143051147,2,0
587104200017362,48241914,2458236.922513979,58236.4191435,14.968461990356445,0.01187476422637701,0,zg,263.4708466,16.9196558,1.031000018119812,-0.032999999821186066,20180428419132,587,4,2,19.850000381469727,26.19985008239746,0.03171898424625397,-0.020621905103325844,1.7455491615692154e-05,30.0,1.0700000524520874,2,0
587104200017362,48246105,2458236.964425912,58236.4610532,14.912691116333008,0.011851607821881771,0,zg,263.4708293,16.9196712,0.7049999833106995,0.032999999821186066,20180428461007,587,4,2,19.93000030517578,26.20410919189453,0.031230416148900986,-0.010621410794556141,1.647902900003828e-05,30.0,1.0329999923706055,2,0
587104200017362,48248093,2458236.9843112654,58236.4809375,14.94621467590332,0.011865214444696903,0,zg,263.4708363,16.9196623,0.9399999976158142,-0.0560000017285347,20180428480937,587,4,2,19.93000030517578,26.200946807861328,0.0321267694234848,-0.009833180345594883,1.7430334992241114e-05,30.0,1.0369999408721924,2,0
587104200017362,48331993,2458237.8233485273,58237.3199306,14.964162826538086,0.01187288761138916,0,zg,263.4708684,16.9196551,0.38100001215934753,-0.02500000037252903,20180429319919,587,4,2,18.899999618530273,25.885528564453125,0.04694031924009323,-0.0066542779095470905,6.114858842920512e-05,30.0,1.496000051498413,2,0
587104200017362,48335666,2458237.8600865793,58237.3566667,15.066593170166016,0.011922100558876991,0,zg,263.4708639,16.9196505,1.1050000190734863,-0.029999999329447746,20180429356586,587,4,2,19.5,26.190776824951172,0.03765841946005821,-0.024230804294347763,2.4877612304408103e-05,30.0,1.253999948501587,2,0
587104200017362,48343952,2458237.9429497435,58237.4395255,15.01778793334961,0.011897474527359009,0,zg,263.4708382,16.919691,0.5809999704360962,0.012000000104308128,20180429439514,587,4,2,19.299999237060547,26.23459243774414,0.04171130433678627,-0.019859522581100464,3.1308642064686865e-05,30.0,1.0420000553131104,2,0
587104200017362,48345947,2458237.9629044863,58237.4594792,14.988533973693848,0.011883748695254326,0,zg,263.4708476,16.9196624,1.0889999866485596,-0.03500000014901161,20180429459410,587,4,2,19.610000610351562,26.230239868164062,0.034359175711870193,-0.0208613071590662,2.0259310986148193e-05,30.0,1.0329999923706055,2,0
587104200017362,49333739,2458247.8412887594,58247.3373958,14.951264381408691,0.011867345310747623,0,zg,263.4708451,16.9196454,1.0429999828338623,-0.09000000357627869,20180509337384,587,4,2,21.520000457763672,26.20581817626953,0.01840021274983883,-0.0348348505795002,5.8571872614265885e-06,30.0,1.218000054359436,2,0
587104200017362,49336039,2458247.8642874444,58247.3603935,14.91574764251709,0.011852809228003025,0,zg,263.4708506,16.9196466,0.6330000162124634,0.00800000037997961,20180509360382,587,4,2,21.670000076293945,26.212854385375977,0.01709713041782379,-0.03313836455345154,5.13699615112273e-06,30.0,1.1360000371932983,1,0
587104200017362,49336224,2458247.866139423,58247.3622454,14.933445930480957,0.011859922669827938,0,zg,263.4708613,16.9196412,0.5690000057220459,-0.014000000432133675,20180509362234,587,4,2,21.68000030517578,26.21552085876465,0.018201760947704315,-0.031055111438035965,5.833273917232873e-06,30.0,1.13100004196167,2,0
587104200017362,49337843,2458247.882332214,58247.3784375,14.937838554382324,0.011861727572977543,0,zg,263.4708669,16.9196385,0.7509999871253967,-0.024000000208616257,20180509378438,587,4,2,21.540000915527344,26.220083236694336,0.017859628424048424,-0.029028702527284622,5.495020104717696e-06,30.0,1.090999960899353,2,0
587104200017362,49535847,2458249.86244844,58249.3584722,15.024760246276855,0.011900858022272587,0,zg,263.4707991,16.9197688,2.0840001106262207,0.008999999612569809,20180511358426,587,4,2,20.68000030517578,26.182727813720703,0.02734195813536644,-0.010028182528913021,1.3027315617364366e-05,30.0,1.1260000467300415,2,0
587104200017362,49539532,2458249.89930183,58249.3953241,14.992584228515625,0.011885602958500385,0,zg,263.4707932,16.9197581,1.6360000371932983,0.023000000044703484,20180511395313,587,4,2,20.6200008392334,26.19448471069336,0.02761971578001976,-0.009611494839191437,1.3250044503365643e-05,30.0,1.0540000200271606,2,0
587104200017362,49841928,2458252.9233762305,58252.4192824,14.923245429992676,0.011855791322886944,0,zg,263.4708536,16.9196423,0.33799999952316284,0.006000000052154064,20180514419236,587,4,2,21.780000686645508,26.22589111328125,0.017634578049182892,-0.04047057032585144,5.530663656827528e-06,30.0,1.0329999923706055,2,0
587104200017362,49842019,2458252.9242906645,58252.4201968,14.937883377075195,0.01186174526810646,0,zg,263.4708449,16.9196365,0.8999999761581421,0.035999998450279236,20180514420185,587,4,2,21.770000457763672,26.22454261779785,0.017467649653553963,-0.03766497224569321,5.358592716220301e-06,30.0,1.0329999923706055,1,0
587104200017362,49845688,2458252.9609818035,58252.4568866,14.991451263427734,0.01188508328050375,0,zg,263.4708371,16.9196344,0.8980000019073486,-0.029999999329447746,20180514456852,587,4,2,21.549999237060547,26.216705322265625,0.01704065315425396,-0.0361129455268383,4.945315140503226e-06,30.0,1.0540000200271606,2,0
587104200017362,50039824,2458254.9024049337,58254.3982407,14.955440521240234,0.011869124136865139,0,zg,263.4708476,16.9196467,0.18000000715255737,-0.01899999938905239,20180516397824,587,4,2,21.700000762939453,26.227336883544922,0.018216757103800774,-0.0391053669154644,5.798674010293325e-06,30.0,1.0390000343322754,2,0
587104200017362,50042043,2458254.9246047977,58254.4204398,14.985910415649414,0.011882553808391094,0,zg,263.4708516,16.9196417,0.6100000143051147,0.008999999612569809,20180516420394,587,4,2,21.799999237060547,26.228567123413086,0.017809204757213593,-0.04158101975917816,5.52208757653716e-06,30.0,1.0329999923706055,2,0
587104200017362,50135894,2458255.863143584,58255.3589468,14.951994895935059,0.011867656372487545,0,zg,263.4708551,16.9196408,0.23600000143051147,0.012000000104308128,20180517358935,587,4,2,21.6200008392334,26.215322494506836,0.018039783462882042,-0.039925701916217804,5.737976152886404e-06,30.0,1.0859999656677246,2,0
587104200017362,50137767,2458255.8818710134,58255.3776736,14.981222152709961,0.011880435049533844,0,zg,263.4708526,16.9196445,0.5009999871253967,-0.004999999888241291,20180517377662,587,4,2,21.670000076293945,26.22165870666504,0.018103186041116714,-0.0363338366150856,5.973179213469848e-06,30.0,1.055999994277954,2,0
587104200017362,50139767,2458255.9018716817,58255.3976736,15.015625953674316,0.011896432377398014,0,zg,263.4708566,16.9196449,0.800000011920929,0.0430000014603138,20180517397674,587,4,2,21.639999389648438,26.227191925048828,0.018906040117144585,-0.03665170818567276,6.338717412290862e-06,30.0,1.0379999876022339,2,0
